id_cliente,evasao_cliente,idade,genero,qtde_dependentes,escolaridade,estado_civil,faixa_renda,categoria_cartao,meses_como_cliente,total_produtos,meses_inativos_12m,contatos_12m,limite_credito,saldo_rotativo,credito_disponivel_medio,variacao_valor_transacoes_Q4_Q1,valor_total_transacoes,qtde_total_transacoes,variacao_qtde_transacoes_Q4_Q1,taxa_utilizacao_media,taxa_inatividade_12m,freq_transacoes_12m,ticket_medio_transacoes,ticket_medio_produto,nivel_endividamento,faixa_utilizacao_limite,mudanca_padrao_uso,score_risco_evasao,categoria_risco
709380333,Ativo,57,M,1,Sem Escolaridade,Casado(a),Altissima,Blue,36,6,2,3,24545.0,1735,22810.0,0.664,1671,45,0.5,0.071,0.16666666666666666,3.75,37.13333333333333,278.5,0.07068649419433694,Baixíssimo,Forte Queda,0.0008414925,Baixíssimo risco
778574283,Ativo,53,F,1,Sem Escolaridade,Casado(a),Baixa,Blue,46,5,2,3,1438.3,0,1438.3,0.743,2118,64,0.455,0.0,0.16666666666666666,5.333333333333333,33.09375,423.6,0.0,Baixíssimo,Forte Queda,0.0613668,Baixíssimo risco
789875883,Ativo,41,F,4,Sem Escolaridade,Solteiro(a),Baixíssima,Blue,31,5,1,2,2490.0,627,1863.0,0.345,1391,45,0.364,0.252,0.08333333333333333,3.75,30.91111111111111,278.2,0.25180722891566265,Baixo,Forte Queda,0.00740381,Baixíssimo risco
714661233,Ativo,39,M,1,Pós-Graduação,Solteiro(a),Altissima,Blue,24,6,2,4,10074.0,2517,7557.0,0.77,1729,52,0.926,0.25,0.16666666666666666,4.333333333333333,33.25,288.1666666666667,0.2498511018463371,Baixo,Queda,0.0014335759,Baixíssimo risco
813915933,Ativo,45,M,2,Pós-Graduação,Divorciado(a),Baixa,Blue,40,3,3,2,2259.0,954,1305.0,0.695,1393,35,0.842,0.422,0.25,2.9166666666666665,39.8,464.3333333333333,0.42231075697211157,Médio,Queda,0.001117881,Baixíssimo risco
708358683,Ativo,46,M,2,Pós-Graduação,Casado(a),Alta,Silver,35,6,3,2,34516.0,1236,33280.0,0.549,1665,40,0.667,0.036,0.25,3.3333333333333335,41.625,277.5,0.03580947966160621,Baixíssimo,Forte Queda,0.008881385,Baixíssimo risco
824761458,Ativo,54,M,2,Ensino Médio,Casado(a),Alta,Blue,50,4,2,3,9519.0,1936,7583.0,0.929,2489,62,1.0,0.203,0.16666666666666666,5.166666666666667,40.145161290322584,622.25,0.20338270826767518,Baixo,Estável,0.00047625776,Baixíssimo risco
715362183,Ativo,40,F,4,Pós-Graduação,Casado(a),Sem Informação,Blue,36,3,1,2,3706.0,1043,2663.0,0.384,1688,38,0.583,0.281,0.08333333333333333,3.1666666666666665,44.421052631578945,562.6666666666666,0.28143550998381006,Baixo,Forte Queda,0.017697562,Baixíssimo risco
721194858,Ativo,48,M,4,Pós-Graduação,Sem Informação,Alta,Blue,40,6,2,2,4438.0,2472,1966.0,0.69,1725,60,0.622,0.557,0.16666666666666666,5.0,28.75,287.5,0.5570076611086074,Médio,Forte Queda,0.0014001875,Baixíssimo risco
803595858,Saiu,56,F,3,Ensino Médio,Casado(a),Baixa,Blue,51,5,2,1,1438.3,0,1438.3,0.597,594,14,0.556,0.0,0.16666666666666666,1.1666666666666667,42.42857142857143,118.8,0.0,Baixíssimo,Forte Queda,0.9942767,Saiu
716198358,Ativo,33,F,4,Mestrado,Casado(a),Baixa,Blue,36,4,2,3,2372.0,1887,485.0,0.8,1852,55,0.618,0.796,0.16666666666666666,4.583333333333333,33.67272727272727,463.0,0.795531197301855,Alta,Forte Queda,0.00074968714,Baixíssimo risco
714173808,Ativo,44,F,4,Pós-Graduação,Solteiro(a),Baixíssima,Blue,34,5,1,2,4214.0,1249,2965.0,0.542,1389,34,0.478,0.296,0.08333333333333333,2.8333333333333335,40.85294117647059,277.8,0.29639297579496915,Baixo,Forte Queda,0.0009831233,Baixíssimo risco
709465758,Ativo,62,F,1,Mestrado,Casado(a),Baixíssima,Blue,53,3,1,3,1438.3,0,1438.3,0.699,902,31,0.409,0.0,0.08333333333333333,2.5833333333333335,29.096774193548388,300.6666666666667,0.0,Baixíssimo,Forte Queda,0.9988965,Altíssimo risco
714081558,Ativo,33,F,0,Pós-Graduação,Casado(a),Sem Informação,Blue,36,4,2,4,2613.0,1599,1014.0,0.749,1387,31,0.722,0.612,0.16666666666666666,2.5833333333333335,44.74193548387097,346.75,0.6119402985074627,Alta,Forte Queda,0.00027521246,Baixíssimo risco
717364458,Ativo,36,F,3,Ensino Médio,Casado(a),Baixíssima,Blue,26,6,1,4,4331.0,1445,2886.0,1.07,2053,33,1.75,0.334,0.08333333333333333,2.75,62.21212121212121,342.1666666666667,0.33364119141075965,Médio,Forte Crescimento,3.8072234e-05,Baixíssimo risco
778755858,Ativo,46,M,3,Pós-Graduação,Sem Informação,Alta,Blue,27,5,1,3,3665.0,1725,1940.0,0.495,1881,55,0.618,0.471,0.08333333333333333,4.583333333333333,34.2,376.2,0.47066848567530695,Médio,Forte Queda,0.0056811506,Baixíssimo risco
710754933,Saiu,61,F,0,Pós-Graduação,Casado(a),Baixíssima,Blue,49,6,2,3,1438.3,0,1438.3,0.94,840,20,0.818,0.0,0.16666666666666666,1.6666666666666667,42.0,140.0,0.0,Baixíssimo,Queda,0.9785023,Saiu
720007383,Saiu,41,F,2,Sem informação,Solteiro(a),Sem Informação,Blue,28,2,1,3,4411.0,2517,1894.0,0.988,803,15,0.875,0.571,0.08333333333333333,1.25,53.53333333333333,401.5,0.5706189072772614,Médio,Queda,0.99875295,Saiu
810220833,Ativo,42,M,4,Pós-Graduação,Sem Informação,Baixa,Silver,37,3,6,2,15871.0,2086,13785.0,0.745,1562,43,0.955,0.131,0.5,3.5833333333333335,36.325581395348834,520.6666666666666,0.13143469220591014,Baixo,Queda,0.00042235566,Baixíssimo risco
718362783,Saiu,35,M,2,Pós-Graduação,Casado(a),Alta,Blue,27,3,2,3,12643.0,0,12643.0,0.393,787,21,0.167,0.0,0.16666666666666666,1.75,37.476190476190474,262.3333333333333,0.0,Baixíssimo,Forte Queda,0.9991911,Saiu
708267858,Ativo,65,F,0,Ensino Médio,Casado(a),Baixa,Blue,36,5,2,3,6088.0,2145,3943.0,1.371,2098,52,0.733,0.352,0.16666666666666666,4.333333333333333,40.34615384615385,419.6,0.3523324572930355,Médio,Forte Queda,0.00019621389,Baixíssimo risco
708856983,Saiu,36,M,3,Mestrado,Casado(a),Altissima,Blue,27,2,1,2,13873.0,0,13873.0,0.233,694,18,0.286,0.0,0.08333333333333333,1.5,38.55555555555556,347.0,0.0,Baixíssimo,Forte Queda,0.9967974,Saiu
715588908,Ativo,42,F,4,Pós-Graduação,Solteiro(a),Baixíssima,Blue,32,3,2,3,6158.0,0,6158.0,1.411,3132,66,0.784,0.0,0.16666666666666666,5.5,47.45454545454545,1044.0,0.0,Baixíssimo,Forte Queda,0.00045182544,Baixíssimo risco
772674933,Ativo,51,M,1,Sem Escolaridade,Casado(a),Alta,Blue,41,5,3,3,5638.0,808,4830.0,0.781,2036,50,0.613,0.143,0.25,4.166666666666667,40.72,407.2,0.1433132316424264,Baixo,Forte Queda,0.014039548,Baixíssimo risco
720148983,Ativo,54,F,1,Sem Escolaridade,Casado(a),Baixíssima,Blue,40,5,2,4,2178.0,1144,1034.0,1.585,1724,47,1.043,0.525,0.16666666666666666,3.9166666666666665,36.680851063829785,344.8,0.5252525252525253,Médio,Estável,5.9113085e-05,Baixíssimo risco
720650208,Ativo,40,F,3,Graduação,Sem Informação,Baixa,Blue,22,3,3,3,12588.0,2005,10583.0,0.996,1561,26,1.0,0.159,0.25,2.1666666666666665,60.03846153846154,520.3333333333334,0.15927867810613283,Baixo,Estável,0.004593602,Baixíssimo risco
769732233,Ativo,40,M,5,Pós-Graduação,Casado(a),Alta,Blue,34,6,2,4,11942.0,1651,10291.0,0.598,1085,29,0.208,0.138,0.16666666666666666,2.4166666666666665,37.41379310344828,180.83333333333334,0.1382515491542455,Baixo,Forte Queda,0.0707434,Baixíssimo risco
713030958,Ativo,57,F,2,Graduação,Casado(a),Baixíssima,Blue,44,6,3,2,3914.0,0,3914.0,0.524,1964,54,0.8,0.0,0.25,4.5,36.370370370370374,327.3333333333333,0.0,Baixíssimo,Queda,0.17075984,Baixo risco
711320508,Ativo,57,M,4,Pós-Graduação,Casado(a),Alta,Blue,49,4,2,4,3038.0,1410,1628.0,0.644,1762,34,0.7,0.464,0.16666666666666666,2.8333333333333335,51.8235294117647,440.5,0.4641211323238973,Médio,Forte Queda,0.00044622834,Baixíssimo risco
795795408,Ativo,53,M,2,Sem Escolaridade,Casado(a),Baixa,Blue,47,3,1,3,5579.0,1423,4156.0,0.503,1514,47,1.136,0.255,0.08333333333333333,3.9166666666666665,32.212765957446805,504.6666666666667,0.25506363147517475,Baixo,Estável,0.0019190301,Baixíssimo risco
717904383,Ativo,40,M,2,Pós-Graduação,Casado(a),Alta,Blue,31,5,1,2,18693.0,2052,16641.0,0.5,1516,44,0.63,0.11,0.08333333333333333,3.6666666666666665,34.45454545454545,303.2,0.1097737120847376,Baixo,Forte Queda,0.0017161996,Baixíssimo risco
714115533,Ativo,28,M,0,Pós-Graduação,Casado(a),Baixíssima,Blue,18,5,1,3,2943.0,1789,1154.0,1.271,2591,55,0.897,0.608,0.08333333333333333,4.583333333333333,47.10909090909091,518.2,0.6078831124702684,Alta,Queda,0.00022004588,Baixíssimo risco
712475733,Ativo,38,F,3,Ensino Médio,Casado(a),Baixíssima,Blue,28,4,2,3,2435.0,1888,547.0,0.922,1847,39,0.696,0.775,0.16666666666666666,3.25,47.35897435897436,461.75,0.7753593429158111,Alta,Forte Queda,0.00060026115,Baixíssimo risco
718996758,Ativo,37,F,2,Pós-Graduação,Casado(a),Baixíssima,Blue,30,5,2,2,2077.0,1392,685.0,1.553,1629,36,1.25,0.67,0.16666666666666666,3.0,45.25,325.8,0.6701974000962927,Alta,Pequeno Crescimento,1.4777152e-05,Baixíssimo risco
713049933,Ativo,65,F,1,Ensino Médio,Casado(a),Sem Informação,Blue,36,5,2,2,5756.0,0,5756.0,1.046,2144,44,0.63,0.0,0.16666666666666666,3.6666666666666665,48.72727272727273,428.8,0.0,Baixíssimo,Forte Queda,0.114373446,Baixo risco
709961958,Saiu,58,F,4,Ensino Médio,Divorciado(a),Sem Informação,Blue,45,4,1,1,21065.0,2517,18548.0,0.84,1060,32,0.333,0.119,0.08333333333333333,2.6666666666666665,33.125,265.0,0.11948730121053881,Baixo,Forte Queda,0.9333473,Saiu
718301508,Ativo,41,M,2,Ensino Médio,Casado(a),Média,Blue,30,6,3,2,9428.0,1765,7663.0,0.587,1457,43,0.593,0.187,0.25,3.5833333333333335,33.883720930232556,242.83333333333334,0.18720831565549428,Baixo,Forte Queda,0.0015341319,Baixíssimo risco
714831033,Ativo,54,M,5,Pós-Graduação,Casado(a),Alta,Blue,47,4,1,3,6065.0,1728,4337.0,0.417,1114,27,0.688,0.285,0.08333333333333333,2.25,41.25925925925926,278.5,0.28491343775762573,Baixo,Forte Queda,0.008033522,Baixíssimo risco
710653158,Ativo,39,F,4,Pós-Graduação,Casado(a),Sem Informação,Blue,21,6,1,4,5024.0,1613,3411.0,0.758,1925,40,0.667,0.321,0.08333333333333333,3.3333333333333335,48.125,320.8333333333333,0.3210589171974522,Médio,Forte Queda,0.0003064639,Baixíssimo risco
721265883,Ativo,26,M,1,Pós-Graduação,Solteiro(a),Baixíssima,Blue,13,3,3,2,2174.0,1514,660.0,0.607,2510,44,0.294,0.696,0.25,3.6666666666666665,57.04545454545455,836.6666666666666,0.6964121435142594,Alta,Forte Queda,0.49304712,Médio risco
715049583,Ativo,60,M,1,Sem informação,Casado(a),Média,Blue,54,5,3,3,3398.0,2341,1057.0,0.714,1169,31,0.409,0.689,0.25,2.5833333333333335,37.70967741935484,233.8,0.688934667451442,Alta,Forte Queda,0.037903868,Baixíssimo risco
715394883,Ativo,35,F,2,Ensino Médio,Casado(a),Sem Informação,Blue,36,3,2,4,4319.0,1151,3168.0,0.594,1852,47,0.424,0.266,0.16666666666666666,3.9166666666666665,39.40425531914894,617.3333333333334,0.26649687427645286,Baixo,Forte Queda,0.021690158,Baixíssimo risco
773448558,Ativo,46,M,3,Pós-Graduação,Divorciado(a),Alta,Blue,40,6,3,3,3673.0,2292,1381.0,0.637,1257,34,0.545,0.624,0.25,2.8333333333333335,36.970588235294116,209.5,0.6240130683365097,Alta,Forte Queda,0.006662181,Baixíssimo risco
717249783,Ativo,47,M,4,Sem informação,Sem Informação,Média,Blue,39,5,2,2,1815.0,740,1075.0,1.124,1931,67,0.718,0.408,0.16666666666666666,5.583333333333333,28.82089552238806,386.2,0.40771349862258954,Médio,Forte Queda,0.00016869474,Baixíssimo risco
708344358,Ativo,53,F,3,Ensino Médio,Casado(a),Sem Informação,Blue,45,5,1,3,2495.0,1354,1141.0,0.623,1311,31,0.476,0.543,0.08333333333333333,2.5833333333333335,42.29032258064516,262.2,0.5426853707414829,Médio,Forte Queda,0.0016379039,Baixíssimo risco
712003083,Ativo,55,M,1,Pós-Graduação,Casado(a),Alta,Blue,36,3,2,4,34516.0,2102,32414.0,0.912,1612,33,0.737,0.061,0.16666666666666666,2.75,48.84848484848485,537.3333333333334,0.06089929308146946,Baixíssimo,Forte Queda,0.010440085,Baixíssimo risco
754282908,Ativo,50,F,1,Mestrado,Casado(a),Baixíssima,Blue,43,3,1,3,3368.0,844,2524.0,0.838,2022,59,0.686,0.251,0.08333333333333333,4.916666666666667,34.271186440677965,674.0,0.2505938242280285,Baixo,Forte Queda,0.0031520233,Baixíssimo risco
717412608,Saiu,38,F,2,Ensino Médio,Casado(a),Baixa,Blue,28,3,2,2,7225.0,0,7225.0,0.419,738,16,0.231,0.0,0.16666666666666666,1.3333333333333333,46.125,246.0,0.0,Baixíssimo,Forte Queda,0.99599564,Saiu
719412258,Ativo,39,F,3,Pós-Graduação,Solteiro(a),Baixíssima,Blue,30,5,3,4,5202.0,815,4387.0,1.108,1558,48,0.778,0.157,0.25,4.0,32.458333333333336,311.6,0.1566705113417916,Baixo,Forte Queda,0.0003987183,Baixíssimo risco
788675658,Ativo,39,F,2,Sem informação,Solteiro(a),Baixíssima,Blue,29,6,2,4,1923.0,845,1078.0,0.587,1670,37,0.682,0.439,0.16666666666666666,3.0833333333333335,45.13513513513514,278.3333333333333,0.43941757670306814,Médio,Forte Queda,0.002671627,Baixíssimo risco
717683583,Ativo,39,M,3,Ensino Médio,Solteiro(a),Média,Blue,36,4,2,3,6929.0,1691,5238.0,0.534,1388,27,0.929,0.244,0.16666666666666666,2.25,51.407407407407405,347.0,0.24404675999422717,Baixo,Queda,0.0014752488,Baixíssimo risco
820584408,Ativo,49,F,3,Pós-Graduação,Solteiro(a),Baixíssima,Blue,44,3,3,2,4364.0,1507,2857.0,1.05,1392,38,1.375,0.345,0.25,3.1666666666666665,36.63157894736842,464.0,0.3453253895508708,Médio,Pequeno Crescimento,6.580061e-05,Baixíssimo risco
719392833,Ativo,45,F,3,Pós-Graduação,Casado(a),Baixíssima,Blue,38,3,3,2,2400.0,1613,787.0,0.629,1311,34,0.417,0.672,0.25,2.8333333333333335,38.55882352941177,437.0,0.6720833333333334,Alta,Forte Queda,0.00622461,Baixíssimo risco
718595583,Ativo,55,M,3,Pós-Graduação,Casado(a),Alta,Blue,36,3,2,3,25878.0,1733,24145.0,0.438,1777,54,0.862,0.067,0.16666666666666666,4.5,32.907407407407405,592.3333333333334,0.06696808099544015,Baixíssimo,Queda,0.008171311,Baixíssimo risco
778508883,Ativo,44,M,5,Pós-Graduação,Casado(a),Altissima,Blue,24,4,1,4,11876.0,1926,9950.0,0.51,1367,33,0.737,0.162,0.08333333333333333,2.75,41.42424242424242,341.75,0.16217581677332435,Baixo,Forte Queda,0.00087531673,Baixíssimo risco
715511658,Ativo,49,F,5,Mestrado,Sem Informação,Baixa,Blue,39,3,1,4,4568.0,0,4568.0,0.979,1431,27,0.688,0.0,0.08333333333333333,2.25,53.0,477.0,0.0,Baixíssimo,Forte Queda,0.040698446,Baixíssimo risco
711999783,Ativo,41,M,3,Sem Escolaridade,Casado(a),Alta,Blue,31,4,2,2,4740.0,1348,3392.0,0.472,1406,23,0.533,0.284,0.16666666666666666,1.9166666666666667,61.130434782608695,351.5,0.2843881856540084,Baixo,Forte Queda,0.0007899074,Baixíssimo risco
753856008,Ativo,49,F,2,Sem informação,Sem Informação,Baixa,Blue,42,6,1,4,4949.0,1495,3454.0,0.791,3597,64,0.684,0.302,0.08333333333333333,5.333333333333333,56.203125,599.5,0.3020812285310164,Médio,Forte Queda,4.5734152e-05,Baixíssimo risco
789920883,Ativo,45,F,3,Pós-Graduação,Solteiro(a),Sem Informação,Blue,36,3,3,4,11189.0,2517,8672.0,2.041,2959,58,1.231,0.225,0.25,4.833333333333333,51.01724137931034,986.3333333333334,0.22495307891679328,Baixo,Pequeno Crescimento,0.031463824,Baixíssimo risco
788677533,Ativo,44,M,4,Sem informação,Casado(a),Altissima,Blue,31,4,3,4,34516.0,1197,33319.0,0.669,1594,43,1.15,0.035,0.25,3.5833333333333335,37.06976744186046,398.5,0.034679568895584656,Baixíssimo,Estável,0.0012699389,Baixíssimo risco
716284308,Ativo,65,M,2,Pós-Graduação,Casado(a),Sem Informação,Blue,55,3,2,2,6099.0,2175,3924.0,0.582,1319,34,0.545,0.357,0.16666666666666666,2.8333333333333335,38.794117647058826,439.6666666666667,0.35661583866207575,Médio,Forte Queda,0.0061682584,Baixíssimo risco
712120608,Saiu,35,M,3,Graduação,Casado(a),Alta,Blue,27,3,2,3,3575.0,1884,1691.0,0.384,861,15,1.5,0.527,0.16666666666666666,1.25,57.4,287.0,0.526993006993007,Médio,Pequeno Crescimento,0.9664151,Saiu
715482483,Ativo,26,M,0,Ensino Médio,Solteiro(a),Sem Informação,Blue,36,5,2,3,3184.0,1421,1763.0,0.712,2253,59,0.439,0.446,0.16666666666666666,4.916666666666667,38.186440677966104,450.6,0.44629396984924624,Médio,Forte Queda,0.0010954249,Baixíssimo risco
720848733,Ativo,38,M,1,Ensino Médio,Casado(a),Alta,Blue,24,4,3,2,13363.0,1230,12133.0,0.688,1815,33,0.435,0.092,0.25,2.75,55.0,453.75,0.09204519943126543,Baixíssimo,Forte Queda,0.18511991,Baixo risco
708480333,Ativo,65,M,0,Sem informação,Solteiro(a),Baixa,Blue,36,5,2,3,2163.0,932,1231.0,1.127,2229,57,0.839,0.431,0.16666666666666666,4.75,39.10526315789474,445.8,0.4308830328247804,Médio,Queda,0.0011359158,Baixíssimo risco
826723308,Ativo,58,M,3,Graduação,Casado(a),Altissima,Blue,54,5,1,4,3452.0,2088,1364.0,0.768,1008,21,0.4,0.605,0.08333333333333333,1.75,48.0,201.6,0.6048667439165701,Alta,Forte Queda,0.17233597,Baixo risco
801369258,Ativo,47,F,5,Mestrado,Casado(a),Baixa,Blue,41,6,2,2,4466.0,777,3689.0,1.02,1757,59,0.595,0.174,0.16666666666666666,4.916666666666667,29.779661016949152,292.8333333333333,0.17398119122257052,Baixo,Forte Queda,0.0010054762,Baixíssimo risco
709584483,Ativo,33,F,3,Pós-Graduação,Casado(a),Baixíssima,Blue,25,4,1,4,3030.0,2517,513.0,0.785,1805,44,0.467,0.831,0.08333333333333333,3.6666666666666665,41.02272727272727,451.25,0.8306930693069307,Alta,Forte Queda,0.005013984,Baixíssimo risco
715708308,Ativo,54,F,3,Doutorado,Casado(a),Baixa,Blue,39,3,1,3,2112.0,1594,518.0,1.204,1338,29,2.222,0.755,0.08333333333333333,2.4166666666666665,46.13793103448276,446.0,0.7547348484848485,Alta,Forte Crescimento,0.000106837426,Baixíssimo risco
779707308,Ativo,35,F,1,Pós-Graduação,Casado(a),Baixíssima,Blue,18,5,1,2,7583.0,1619,5964.0,1.468,2229,53,1.208,0.214,0.08333333333333333,4.416666666666667,42.056603773584904,445.8,0.21350389028089148,Baixo,Pequeno Crescimento,2.021611e-05,Baixíssimo risco
711688158,Ativo,47,M,5,Pós-Graduação,Solteiro(a),Altissima,Blue,27,5,3,4,11760.0,2306,9454.0,0.616,1498,49,0.96,0.196,0.25,4.083333333333333,30.571428571428573,299.6,0.19608843537414966,Baixo,Queda,0.001668779,Baixíssimo risco
711848658,Ativo,35,M,3,Graduação,Casado(a),Média,Blue,17,3,3,2,2259.0,1776,483.0,1.292,1790,31,0.824,0.786,0.25,2.5833333333333335,57.74193548387097,596.6666666666666,0.7861885790172642,Alta,Queda,0.00013969814,Baixíssimo risco
715855083,Ativo,48,M,4,Ensino Médio,Casado(a),Alta,Blue,36,6,2,4,19762.0,507,19255.0,0.85,2793,67,0.595,0.026,0.16666666666666666,5.583333333333333,41.6865671641791,465.5,0.0256552980467564,Baixíssimo,Forte Queda,0.022672785,Baixíssimo risco
778971408,Ativo,36,M,4,Doutorado,Casado(a),Média,Blue,17,5,2,4,2803.0,1848,955.0,0.614,1968,64,0.524,0.659,0.16666666666666666,5.333333333333333,30.75,393.6,0.6592936139850161,Alta,Forte Queda,0.0044080745,Baixíssimo risco
711648708,Ativo,44,M,3,Pós-Graduação,Casado(a),Alta,Blue,36,3,3,2,25666.0,756,24910.0,0.69,4088,84,0.867,0.029,0.25,7.0,48.666666666666664,1362.6666666666667,0.02945531052754617,Baixíssimo,Queda,0.0001592251,Baixíssimo risco
713149683,Ativo,44,F,3,Graduação,Solteiro(a),Baixíssima,Blue,24,5,1,4,9297.0,1668,7629.0,0.521,1264,31,0.632,0.179,0.08333333333333333,2.5833333333333335,40.774193548387096,252.8,0.17941271377863827,Baixo,Forte Queda,0.003567255,Baixíssimo risco
771903033,Ativo,36,F,1,Pós-Graduação,Casado(a),Baixíssima,Blue,25,5,1,2,2999.0,1247,1752.0,0.962,2017,40,0.6,0.416,0.08333333333333333,3.3333333333333335,50.425,403.4,0.41580526842280763,Médio,Forte Queda,0.00015989911,Baixíssimo risco
737925558,Ativo,64,M,0,Doutorado,Casado(a),Baixa,Blue,56,3,2,2,4234.0,1893,2341.0,0.585,1439,42,0.355,0.447,0.16666666666666666,3.5,34.26190476190476,479.6666666666667,0.447094945677846,Médio,Forte Queda,0.00037566954,Baixíssimo risco
803347908,Ativo,34,F,1,Pós-Graduação,Solteiro(a),Baixíssima,Gold,28,4,3,2,15987.0,0,15987.0,1.494,2327,65,0.806,0.0,0.25,5.416666666666667,35.8,581.75,0.0,Baixíssimo,Queda,0.0014391026,Baixíssimo risco
817285758,Ativo,49,M,4,Pós-Graduação,Solteiro(a),Alta,Blue,33,5,5,3,16435.0,0,16435.0,0.676,1721,56,0.514,0.0,0.4166666666666667,4.666666666666667,30.732142857142858,344.2,0.0,Baixíssimo,Forte Queda,0.020771716,Baixíssimo risco
711480108,Ativo,37,M,4,Ensino Médio,Casado(a),Média,Blue,24,3,1,4,5335.0,2145,3190.0,0.879,1888,43,0.433,0.402,0.08333333333333333,3.5833333333333335,43.906976744186046,629.3333333333334,0.4020618556701031,Médio,Forte Queda,0.0014000122,Baixíssimo risco
709662708,Ativo,65,M,1,Ensino Médio,Casado(a),Baixa,Blue,53,3,3,3,3506.0,1604,1902.0,0.574,1953,61,0.649,0.458,0.25,5.083333333333333,32.01639344262295,651.0,0.45750142612664,Médio,Forte Queda,0.000481669,Baixíssimo risco
709224858,Ativo,53,M,2,Mestrado,Casado(a),Alta,Blue,36,5,1,2,3610.0,1629,1981.0,0.821,1652,40,0.481,0.451,0.08333333333333333,3.3333333333333335,41.3,330.4,0.45124653739612186,Médio,Forte Queda,0.00022776276,Baixíssimo risco
821771508,Ativo,32,M,0,Ensino Médio,Casado(a),Baixa,Blue,28,5,1,2,3172.0,2055,1117.0,0.663,1939,36,0.636,0.648,0.08333333333333333,3.0,53.861111111111114,387.8,0.6478562421185372,Alta,Forte Queda,0.00032127448,Baixíssimo risco
712216533,Ativo,44,M,5,Sem informação,Solteiro(a),Alta,Blue,34,6,2,3,8206.0,763,7443.0,0.87,1715,43,0.72,0.093,0.16666666666666666,3.5833333333333335,39.883720930232556,285.8333333333333,0.0929807457957592,Baixíssimo,Forte Queda,0.002696997,Baixíssimo risco
710522433,Ativo,65,M,0,Pós-Graduação,Casado(a),Baixíssima,Blue,46,3,2,2,2416.0,1499,917.0,0.905,2372,53,0.514,0.62,0.16666666666666666,4.416666666666667,44.75471698113208,790.6666666666666,0.6204470198675497,Alta,Forte Queda,0.008190416,Baixíssimo risco
779046408,Ativo,60,M,0,Pós-Graduação,Casado(a),Baixa,Blue,41,3,2,4,2458.0,1880,578.0,0.759,1238,30,0.579,0.765,0.16666666666666666,2.5,41.266666666666666,412.6666666666667,0.7648494711147275,Alta,Forte Queda,0.00036310963,Baixíssimo risco
708595158,Ativo,27,F,0,Pós-Graduação,Solteiro(a),Baixíssima,Blue,36,6,1,2,1677.0,1598,79.0,0.994,2389,43,0.536,0.953,0.08333333333333333,3.5833333333333335,55.55813953488372,398.1666666666667,0.9528920691711389,Altíssimo,Forte Queda,0.07185149,Baixíssimo risco
757266933,Ativo,52,M,2,Mestrado,Casado(a),Média,Blue,45,4,1,4,11819.0,929,10890.0,0.773,2431,46,0.484,0.079,0.08333333333333333,3.8333333333333335,52.84782608695652,607.75,0.07860225061341906,Baixíssimo,Forte Queda,0.08198384,Baixíssimo risco
816776283,Ativo,42,M,4,Ensino Médio,Sem Informação,Alta,Gold,37,5,1,2,34516.0,1797,32719.0,1.314,1534,30,0.875,0.052,0.08333333333333333,2.5,51.13333333333333,306.8,0.05206281144976243,Baixíssimo,Queda,2.9201417e-05,Baixíssimo risco
719904333,Ativo,29,M,0,Pós-Graduação,Casado(a),Baixa,Blue,36,3,3,4,1459.0,590,869.0,1.164,2229,52,1.08,0.404,0.25,4.333333333333333,42.86538461538461,743.0,0.4043865661411926,Médio,Estável,0.0019357861,Baixíssimo risco
718264233,Ativo,29,M,0,Ensino Médio,Casado(a),Baixa,Blue,13,4,1,4,1458.0,671,787.0,1.583,2449,56,0.931,0.46,0.08333333333333333,4.666666666666667,43.732142857142854,612.25,0.46021947873799723,Médio,Queda,0.00025139045,Baixíssimo risco
